id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date
1191136358275985410,1191136358275985410,1572824012000,2019-11-04,00:33:32,CET,961257992732729345,jed_mercurio,Jed Mercurio,,"#Guilt @BBCTwo @BBCScotland is the week’s top telly, starring @mark_bonnar, written by @mrneilforsyth","['bbctwo', 'bbcscotland', 'mark_bonnar', 'mrneilforsyth']",[],[],3,2,54,['#guilt'],[],https://twitter.com/jed_mercurio/status/1191136358275985410,False,,0,,,,,,,"[{'user_id': '961257992732729345', 'username': 'jed_mercurio'}, {'user_id': '1586183960', 'username': 'BBCTwo'}, {'user_id': '622133', 'username': 'BBCScotland'}, {'user_id': '1722259627', 'username': 'mark_bonnar'}, {'user_id': '187465634', 'username': 'mrneilforsyth'}]",
1191119249907040258,1191119249907040258,1572819933000,2019-11-03,23:25:33,CET,458384078,martincoleman3,Barry Larry Terry,,#Guilt is so so good. Brilliantly clever. Absolutely hooked on this on @BBCiPlayer 2 episodes available. Seriously get it watched,['bbciplayer'],[],[],0,0,1,['#guilt'],[],https://twitter.com/MartinColeman3/status/1191119249907040258,False,,0,,,,,,,"[{'user_id': '458384078', 'username': 'MartinColeman3'}, {'user_id': '17793580', 'username': 'BBCiPlayer'}]",
1191116792791482369,1191116792791482369,1572819347000,2019-11-03,23:15:47,CET,26457608,k8pants,Kat Wright,,Just caught up on the first episode of #Guilt. Sooooo good. Bloody love @mark_bonnar ❤️,['mark_bonnar'],[],[],0,0,0,['#guilt'],[],https://twitter.com/k8pants/status/1191116792791482369,False,,0,,,,,,,"[{'user_id': '26457608', 'username': 'k8pants'}, {'user_id': '1722259627', 'username': 'mark_bonnar'}]",
1191061527702331392,1191061527702331392,1572806171000,2019-11-03,19:36:11,CET,182956669,bestboomer,hilary fawcett,,"Very much liking #Guilt on BBC 2. It’s Scottish black comedy, with a hint of the Coen Brothers",[],[],[],1,0,13,['#guilt'],[],https://twitter.com/bestboomer/status/1191061527702331392,False,,0,,,,,,,"[{'user_id': '182956669', 'username': 'bestboomer'}]",
1190939334008025091,1190939334008025091,1572777038000,2019-11-03,11:30:38,CET,260510301,davej070876,Dave Johnston,,"Anyone know who's cover of Its All Over Now, Baby Blue, closed the latest episode of Guilt? Sounded like The Animals or Them. #Guilt #bbcscotland",[],[],[],2,0,1,"['#guilt', '#bbcscotland']",[],https://twitter.com/davej070876/status/1190939334008025091,False,,0,,,,,,,"[{'user_id': '260510301', 'username': 'davej070876'}]",
1190810457197690882,1190810457197690882,1572746311000,2019-11-03,02:58:31,CET,1105197725757386755,joelrhunt1,@JoelRHunt,,"He smiled as she took an uncertain sip. The first sale was always the hardest, but repeat business made it worth the effort. ""I feel awful"" she whispered. ""You should"" he replied ""It was your fault. You deserve this."" She nodded, and bought another bottle of #guilt. #microprompt",[],[],[],0,1,19,"['#guilt', '#microprompt']",[],https://twitter.com/JoelRHunt1/status/1190810457197690882,False,,0,,,,,,,"[{'user_id': '1105197725757386755', 'username': 'JoelRHunt1'}]",
1190737184166481921,1190737184166481921,1572728842000,2019-11-02,22:07:22,CET,734467425694015489,irishlovely1,Irish7🇾🇪,,"#Guilt, first 2 episodes on BBC iplayer well worth a watch!  pic.twitter.com/QPs2Y8tW84",[],[],['https://pbs.twimg.com/media/EIZZKHhWsAMvDi7.jpg'],0,0,3,['#guilt'],[],https://twitter.com/IrishLovely1/status/1190737184166481921,False,,0,,,,,,,"[{'user_id': '734467425694015489', 'username': 'IrishLovely1'}]",
1190324473377034241,1190324473377034241,1572630444000,2019-11-01,18:47:24,CET,187465634,mrneilforsyth,Neil Forsyth,,#Guilt first 2 eps now on @iPlayer   TV TIMES “A gem”  ⭐️⭐️⭐️⭐️⭐️  MAIL “Mordantly funny”  ⭐️⭐️⭐️⭐️⭐️ TIMES “An absolute cracker” ⭐️⭐️⭐️⭐️  TELEGRAPH “Genre-mashing”  ⭐️⭐️⭐️⭐️⭐️ HERALD - “the most impressive small screen debut since Tutti Frutti” ⭐️⭐️⭐️⭐️ https://www.bbc.co.uk/iplayer/episodes/m0009qm4/guilt …,['iplayer'],['https://www.bbc.co.uk/iplayer/episodes/m0009qm4/guilt'],[],31,24,188,['#guilt'],[],https://twitter.com/mrneilforsyth/status/1190324473377034241,False,,0,,,,,,,"[{'user_id': '187465634', 'username': 'mrneilforsyth'}, {'user_id': '17793033', 'username': 'iplayer'}]",
1190251000050995200,1190251000050995200,1572612926000,2019-11-01,13:55:26,CET,424375521,karenomalley75,KarenO,,#Guilt is soooo good! All caught up on @mark_bonnar and Jamie Sives’ antics “it’s a pizzeria” fab cast and wonderful writing...can’t wait for ep3,['mark_bonnar'],[],[],0,1,7,['#guilt'],[],https://twitter.com/KarenOMalley75/status/1190251000050995200,False,,0,,,,,,,"[{'user_id': '424375521', 'username': 'KarenOMalley75'}, {'user_id': '1722259627', 'username': 'mark_bonnar'}]",
1190180903689039872,1190180903689039872,1572596214000,2019-11-01,09:16:54,CET,187465634,mrneilforsyth,Neil Forsyth,,#Guilt Ep2 is now on iPlayer. Featuring Jamie Sives wearing his pal Mickey Weir’s shirt from Hibs’ 1991 Scottish League Cup win.   https://www.bbc.co.uk/iplayer/episode/m0009xqj/guilt-series-1-episode-2 … pic.twitter.com/DfEQlJub70,[],['https://www.bbc.co.uk/iplayer/episode/m0009xqj/guilt-series-1-episode-2'],"['https://pbs.twimg.com/media/EIRfN24WwAAcV9Y.jpg', 'https://pbs.twimg.com/media/EIRfN25WwAI303d.jpg']",2,9,56,['#guilt'],[],https://twitter.com/mrneilforsyth/status/1190180903689039872,False,,0,,,,,,,"[{'user_id': '187465634', 'username': 'mrneilforsyth'}]",
